% time	cellId	IMSI	RNTI	scPrdStartFr	scPrdStartSf	schStartFr	schStartSf	currFr	currSf	mcs	TBS	psschRB	psschLen
2262	0	158	158	226	7	230	7	227	7	32	32647	32	8
2263	0	105	105	226	7	230	7	227	8	32	32647	17	8
2264	0	37	37	226	7	230	7	227	9	32	32647	17	8
2264	0	141	141	226	7	230	7	227	9	32	32647	32	8
2265	0	23	23	226	7	230	7	227	10	32	32647	17	8
2265	0	31	31	226	7	230	7	227	10	32	32647	17	8
2265	0	60	60	226	7	230	7	227	10	32	32647	17	8
2265	0	78	78	226	7	230	7	227	10	32	32647	2	8
2265	0	167	167	226	7	230	7	227	10	32	32647	17	8
2265	0	204	204	226	7	230	7	227	10	32	32647	32	8
2266	0	10	10	226	7	230	7	228	1	32	32647	17	8
2266	0	51	51	226	7	230	7	228	1	32	32647	2	8
2266	0	56	56	226	7	230	7	228	1	32	32647	32	8
2266	0	101	101	226	7	230	7	228	1	32	32647	32	8
2266	0	193	193	226	7	230	7	228	1	32	32647	32	8
2267	0	85	85	226	7	230	7	228	2	32	32647	17	8
2267	0	104	104	226	7	230	7	228	2	32	32647	2	8
2267	0	136	136	226	7	230	7	228	2	32	32647	32	8
2268	0	125	125	226	7	230	7	228	3	32	32647	17	8
2268	0	137	137	226	7	230	7	228	3	32	32647	32	8
2268	0	211	211	226	7	230	7	228	3	32	32647	17	8
2269	0	48	48	226	7	230	7	228	4	32	32647	17	8
2269	0	68	68	226	7	230	7	228	4	32	32647	17	8
2269	0	76	76	226	7	230	7	228	4	32	32647	17	8
2269	0	93	93	226	7	230	7	228	4	32	32647	32	8
2269	0	134	134	226	7	230	7	228	4	32	32647	2	8
2269	0	166	166	226	7	230	7	228	4	32	32647	17	8
2270	0	7	7	226	7	230	7	228	5	32	32647	32	8
2270	0	13	13	226	7	230	7	228	5	32	32647	2	8
2270	0	73	73	226	7	230	7	228	5	32	32647	32	8
2270	0	83	83	226	7	230	7	228	5	32	32647	17	8
2270	0	116	116	226	7	230	7	228	5	32	32647	32	8
2270	0	142	142	226	7	230	7	228	5	32	32647	2	8
2270	0	212	212	226	7	230	7	228	5	32	32647	32	8
2271	0	16	16	226	7	230	7	228	6	32	32647	17	8
2271	0	133	133	226	7	230	7	228	6	32	32647	32	8
2271	0	210	210	226	7	230	7	228	6	32	32647	32	8
2272	0	69	69	226	7	230	7	228	7	32	32647	32	8
2272	0	201	201	226	7	230	7	228	7	32	32647	17	8
2273	0	20	20	226	7	230	7	228	8	32	32647	17	8
2273	0	70	70	226	7	230	7	228	8	32	32647	32	8
2273	0	143	143	226	7	230	7	228	8	32	32647	17	8
2273	0	148	148	226	7	230	7	228	8	32	32647	2	8
2273	0	154	154	226	7	230	7	228	8	32	32647	32	8
2273	0	157	157	226	7	230	7	228	8	32	32647	32	8
2273	0	199	199	226	7	230	7	228	8	32	32647	32	8
2274	0	1	1	226	7	230	7	228	9	32	32647	17	8
2274	0	88	88	226	7	230	7	228	9	32	32647	17	8
2274	0	107	107	226	7	230	7	228	9	32	32647	2	8
2274	0	111	111	226	7	230	7	228	9	32	32647	2	8
2274	0	121	121	226	7	230	7	228	9	32	32647	2	8
2275	0	35	35	226	7	230	7	228	10	32	32647	17	8
2275	0	112	112	226	7	230	7	228	10	32	32647	2	8
2275	0	120	120	226	7	230	7	228	10	32	32647	2	8
2275	0	149	149	226	7	230	7	228	10	32	32647	32	8
2276	0	79	79	226	7	230	7	229	1	32	32647	2	8
2276	0	187	187	226	7	230	7	229	1	32	32647	32	8
2276	0	190	190	226	7	230	7	229	1	32	32647	17	8
2277	0	87	87	226	7	230	7	229	2	32	32647	17	8
2278	0	27	27	226	7	230	7	229	3	32	32647	32	8
2278	0	123	123	226	7	230	7	229	3	32	32647	2	8
2278	0	181	181	226	7	230	7	229	3	32	32647	2	8
2279	0	22	22	226	7	230	7	229	4	32	32647	2	8
2279	0	57	57	226	7	230	7	229	4	32	32647	2	8
2279	0	80	80	226	7	230	7	229	4	32	32647	2	8
2279	0	92	92	226	7	230	7	229	4	32	32647	2	8
2279	0	150	150	226	7	230	7	229	4	32	32647	17	8
2280	0	176	176	226	7	230	7	229	5	32	32647	2	8
2280	0	185	185	226	7	230	7	229	5	32	32647	17	8
2281	0	39	39	226	7	230	7	229	6	32	32647	2	8
2281	0	46	46	226	7	230	7	229	6	32	32647	2	8
2281	0	188	188	226	7	230	7	229	6	32	32647	2	8
2282	0	173	173	226	7	230	7	229	7	32	32647	32	8
2283	0	29	29	226	7	230	7	229	8	32	32647	2	8
2283	0	206	206	226	7	230	7	229	8	32	32647	32	8
2284	0	38	38	226	7	230	7	229	9	216	32647	2	8
2284	0	44	44	226	7	230	7	229	9	32	32647	17	8
2284	0	47	47	226	7	230	7	229	9	32	32647	17	8
2284	0	65	65	226	7	230	7	229	9	32	32647	32	8
2284	0	81	81	226	7	230	7	229	9	32	32647	32	8
2284	0	119	119	226	7	230	7	229	9	32	32647	17	8
2284	0	159	159	226	7	230	7	229	9	32	32647	17	8
2284	0	180	180	226	7	230	7	229	9	32	32647	32	8
2285	0	55	55	226	7	230	7	229	10	32	32647	2	8
2285	0	59	59	226	7	230	7	229	10	32	32647	32	8
2285	0	138	138	226	7	230	7	229	10	32	32647	2	8
2286	0	109	109	226	7	230	7	230	1	32	32647	32	8
2286	0	114	114	226	7	230	7	230	1	32	32647	32	8
2286	0	171	171	226	7	230	7	230	1	32	32647	32	8
2286	0	214	214	226	7	230	7	230	1	32	32647	32	8
2287	0	86	86	226	7	230	7	230	2	32	32647	17	8
2287	0	145	145	226	7	230	7	230	2	32	32647	17	8
2287	0	174	174	226	7	230	7	230	2	32	32647	32	8
2287	0	184	184	226	7	230	7	230	2	32	32647	32	8
2288	0	19	19	226	7	230	7	230	3	32	32647	17	8
2288	0	67	67	226	7	230	7	230	3	32	32647	17	8
2288	0	94	94	226	7	230	7	230	3	32	32647	2	8
2288	0	95	95	226	7	230	7	230	3	32	32647	17	8
2288	0	168	168	226	7	230	7	230	3	32	32647	17	8
2288	0	192	192	226	7	230	7	230	3	32	32647	32	8
2289	0	49	49	226	7	230	7	230	4	32	32647	17	8
2289	0	106	106	226	7	230	7	230	4	32	32647	32	8
2289	0	124	124	226	7	230	7	230	4	32	32647	17	8
2289	0	130	130	226	7	230	7	230	4	32	32647	32	8
2289	0	162	162	226	7	230	7	230	4	32	32647	2	8
2290	0	9	9	226	7	230	7	230	5	32	32647	2	8
2290	0	28	28	226	7	230	7	230	5	32	32647	2	8
2290	0	90	90	226	7	230	7	230	5	32	32647	32	8
2290	0	156	156	226	7	230	7	230	5	32	32647	32	8
2291	0	64	64	226	7	230	7	230	6	32	32647	17	8
2291	0	71	71	226	7	230	7	230	6	32	32647	2	8
2291	0	118	118	226	7	230	7	230	6	32	32647	2	8
2291	0	127	127	226	7	230	7	230	6	32	32647	17	8
2291	0	152	152	226	7	230	7	230	6	32	32647	32	8
2291	0	172	172	226	7	230	7	230	6	32	32647	17	8
2291	0	178	178	226	7	230	7	230	6	32	32647	17	8
2292	0	115	115	226	7	230	7	230	7	32	32647	17	8
2292	0	122	122	226	7	230	7	230	7	32	32647	32	8
2293	0	11	11	226	7	230	7	230	8	32	32647	2	8
2293	0	12	12	226	7	230	7	230	8	32	32647	2	8
2293	0	15	15	226	7	230	7	230	8	32	32647	17	8
2293	0	32	32	226	7	230	7	230	8	32	32647	2	8
2293	0	50	50	226	7	230	7	230	8	32	32647	2	8
2293	0	58	58	226	7	230	7	230	8	32	32647	32	8
2293	0	74	74	226	7	230	7	230	8	32	32647	17	8
2293	0	161	161	226	7	230	7	230	8	32	32647	17	8
2294	0	2	2	226	7	230	7	230	9	32	32647	32	8
2294	0	45	45	226	7	230	7	230	9	32	32647	17	8
2294	0	102	102	226	7	230	7	230	9	32	32647	2	8
2295	0	14	14	226	7	230	7	230	10	32	32647	2	8
2295	0	43	43	226	7	230	7	230	10	32	32647	17	8
2295	0	75	75	226	7	230	7	230	10	32	32647	32	8
2295	0	140	140	226	7	230	7	230	10	32	32647	32	8
2295	0	151	151	226	7	230	7	230	10	32	32647	17	8
2295	0	209	209	226	7	230	7	230	10	32	32647	17	8
2295	0	213	213	226	7	230	7	230	10	32	32647	32	8
2296	0	110	110	226	7	230	7	231	1	32	32647	2	8
2296	0	128	128	226	7	230	7	231	1	32	32647	2	8
2297	0	3	3	226	7	230	7	231	2	32	32647	17	8
2297	0	21	21	226	7	230	7	231	2	32	32647	32	8
2297	0	53	53	226	7	230	7	231	2	32	32647	32	8
2297	0	54	54	226	7	230	7	231	2	32	32647	2	8
2297	0	77	77	226	7	230	7	231	2	32	32647	32	8
2297	0	84	84	226	7	230	7	231	2	32	32647	2	8
2297	0	96	96	226	7	230	7	231	2	32	32647	17	8
2297	0	194	194	226	7	230	7	231	2	32	32647	2	8
2297	0	203	203	226	7	230	7	231	2	32	32647	17	8
2298	0	4	4	226	7	230	7	231	3	32	32647	2	8
2298	0	8	8	226	7	230	7	231	3	32	32647	32	8
2298	0	113	113	226	7	230	7	231	3	32	32647	32	8
2298	0	132	132	226	7	230	7	231	3	32	32647	2	8
2298	0	147	147	226	7	230	7	231	3	32	32647	32	8
2298	0	179	179	226	7	230	7	231	3	32	32647	32	8
2298	0	197	197	226	7	230	7	231	3	32	32647	17	8
2299	0	30	30	226	7	230	7	231	4	32	32647	32	8
2299	0	36	36	226	7	230	7	231	4	32	32647	2	8
2299	0	42	42	226	7	230	7	231	4	32	32647	32	8
2299	0	62	62	226	7	230	7	231	4	32	32647	32	8
2299	0	108	108	226	7	230	7	231	4	32	32647	32	8
2299	0	129	129	226	7	230	7	231	4	32	32647	2	8
2300	0	5	5	231	5	235	5	231	5	32	32647	32	8
2300	0	25	25	231	5	235	5	231	5	32	32647	17	8
2300	0	98	98	231	5	235	5	231	5	32	32647	17	8
2300	0	146	146	231	5	235	5	231	5	32	32647	2	8
2300	0	186	186	231	5	235	5	231	5	32	32647	2	8
2300	0	200	200	231	5	235	5	231	5	32	32647	17	8
2301	0	83	83	231	5	235	5	231	6	32	32647	17	8
2301	0	91	91	231	5	235	5	231	6	32	32647	2	8
2301	0	163	163	231	5	235	5	231	6	32	32647	17	8
2301	0	202	202	231	5	235	5	231	6	32	32647	17	8
2302	0	18	18	231	5	235	5	231	7	32	32647	32	8
2302	0	39	39	231	5	235	5	231	7	32	32647	17	8
2302	0	52	52	231	5	235	5	231	7	32	32647	2	8
2302	0	72	72	231	5	235	5	231	7	32	32647	17	8
2302	0	84	84	231	5	235	5	231	7	32	32647	2	8
2302	0	131	131	231	5	235	5	231	7	32	32647	17	8
2302	0	144	144	231	5	235	5	231	7	32	32647	17	8
2302	0	160	160	231	5	235	5	231	7	32	32647	2	8
2302	0	165	165	231	5	235	5	231	7	32	32647	32	8
2302	0	206	206	231	5	235	5	231	7	32	32647	32	8
2302	0	215	215	231	5	235	5	231	7	32	32647	17	8
2303	0	208	208	231	5	235	5	231	8	32	32647	17	8
2304	0	196	196	231	5	235	5	231	9	32	32647	2	8
2304	0	198	198	231	5	235	5	231	9	32	32647	17	8
2304	0	205	205	231	5	235	5	231	9	32	32647	2	8
2305	0	24	24	231	5	235	5	231	10	32	32647	2	8
2305	0	40	40	231	5	235	5	231	10	32	32647	32	8
2305	0	41	41	231	5	235	5	231	10	32	32647	32	8
2305	0	183	183	231	5	235	5	231	10	32	32647	2	8
2305	0	191	191	231	5	235	5	231	10	32	32647	17	8
2306	0	26	26	231	5	235	5	232	1	32	32647	2	8
2306	0	43	43	231	5	235	5	232	1	32	32647	17	8
2307	0	6	6	231	5	235	5	232	2	32	32647	17	8
2307	0	17	17	231	5	235	5	232	2	32	32647	2	8
2307	0	34	34	231	5	235	5	232	2	32	32647	32	8
2307	0	61	61	231	5	235	5	232	2	32	32647	2	8
2307	0	66	66	231	5	235	5	232	2	32	32647	32	8
2307	0	100	100	231	5	235	5	232	2	32	32647	17	8
2307	0	117	117	231	5	235	5	232	2	32	32647	32	8
2307	0	169	169	231	5	235	5	232	2	32	32647	17	8
2307	0	177	177	231	5	235	5	232	2	32	32647	2	8
2307	0	187	187	231	5	235	5	232	2	32	32647	32	8
2307	0	189	189	231	5	235	5	232	2	32	32647	2	8
2308	0	82	82	231	5	235	5	232	3	32	32647	32	8
2308	0	89	89	231	5	235	5	232	3	32	32647	17	8
2308	0	164	164	231	5	235	5	232	3	32	32647	17	8
2308	0	170	170	231	5	235	5	232	3	32	32647	32	8
2308	0	195	195	231	5	235	5	232	3	32	32647	17	8
2309	0	96	96	231	5	235	5	232	4	32	32647	2	8
2309	0	97	97	231	5	235	5	232	4	32	32647	32	8
2309	0	135	135	231	5	235	5	232	4	32	32647	32	8
2309	0	139	139	231	5	235	5	232	4	32	32647	2	8
2309	0	155	155	231	5	235	5	232	4	32	32647	32	8
2309	0	182	182	231	5	235	5	232	4	32	32647	32	8
2309	0	207	207	231	5	235	5	232	4	32	32647	17	8
2310	0	33	33	231	5	235	5	232	5	32	32647	2	8
2310	0	99	99	231	5	235	5	232	5	32	32647	32	8
2310	0	153	153	231	5	235	5	232	5	32	32647	32	8
2310	0	158	158	231	5	235	5	232	5	32	32647	32	8
2311	0	105	105	231	5	235	5	232	6	32	32647	17	8
2312	0	37	37	231	5	235	5	232	7	32	32647	17	8
2312	0	141	141	231	5	235	5	232	7	32	32647	32	8
2313	0	23	23	231	5	235	5	232	8	32	32647	17	8
2313	0	31	31	231	5	235	5	232	8	32	32647	17	8
2313	0	60	60	231	5	235	5	232	8	32	32647	17	8
2313	0	78	78	231	5	235	5	232	8	32	32647	2	8
2313	0	167	167	231	5	235	5	232	8	32	32647	17	8
2313	0	204	204	231	5	235	5	232	8	32	32647	32	8
2314	0	51	51	231	5	235	5	232	9	32	32647	2	8
2314	0	56	56	231	5	235	5	232	9	32	32647	32	8
2314	0	101	101	231	5	235	5	232	9	32	32647	32	8
2315	0	63	63	231	5	235	5	232	10	32	32647	32	8
2315	0	85	85	231	5	235	5	232	10	32	32647	17	8
2315	0	104	104	231	5	235	5	232	10	32	32647	2	8
2315	0	136	136	231	5	235	5	232	10	32	32647	32	8
2316	0	125	125	231	5	235	5	233	1	32	32647	17	8
2316	0	137	137	231	5	235	5	233	1	32	32647	32	8
2316	0	211	211	231	5	235	5	233	1	32	32647	17	8
2317	0	48	48	231	5	235	5	233	2	32	32647	17	8
2317	0	68	68	231	5	235	5	233	2	32	32647	17	8
2317	0	76	76	231	5	235	5	233	2	32	32647	17	8
2317	0	93	93	231	5	235	5	233	2	32	32647	32	8
2317	0	134	134	231	5	235	5	233	2	32	32647	2	8
2317	0	166	166	231	5	235	5	233	2	32	32647	17	8
2317	0	180	180	231	5	235	5	233	2	32	32647	2	8
2318	0	7	7	231	5	235	5	233	3	32	32647	32	8
2318	0	10	10	231	5	235	5	233	3	32	32647	17	8
2318	0	13	13	231	5	235	5	233	3	32	32647	2	8
2318	0	73	73	231	5	235	5	233	3	32	32647	32	8
2318	0	116	116	231	5	235	5	233	3	32	32647	32	8
2318	0	142	142	231	5	235	5	233	3	32	32647	2	8
2318	0	212	212	231	5	235	5	233	3	32	32647	32	8
2319	0	16	16	231	5	235	5	233	4	32	32647	17	8
2319	0	133	133	231	5	235	5	233	4	32	32647	32	8
2319	0	210	210	231	5	235	5	233	4	32	32647	32	8
2320	0	69	69	231	5	235	5	233	5	32	32647	32	8
2320	0	201	201	231	5	235	5	233	5	32	32647	17	8
2321	0	20	20	231	5	235	5	233	6	32	32647	17	8
2321	0	70	70	231	5	235	5	233	6	32	32647	32	8
2321	0	143	143	231	5	235	5	233	6	32	32647	17	8
2321	0	148	148	231	5	235	5	233	6	32	32647	2	8
2321	0	157	157	231	5	235	5	233	6	32	32647	32	8
2321	0	199	199	231	5	235	5	233	6	32	32647	32	8
2322	0	1	1	231	5	235	5	233	7	32	32647	17	8
2322	0	107	107	231	5	235	5	233	7	32	32647	2	8
2322	0	111	111	231	5	235	5	233	7	32	32647	2	8
2322	0	121	121	231	5	235	5	233	7	32	32647	2	8
2323	0	35	35	231	5	235	5	233	8	32	32647	17	8
2323	0	112	112	231	5	235	5	233	8	32	32647	2	8
2323	0	120	120	231	5	235	5	233	8	32	32647	2	8
2323	0	149	149	231	5	235	5	233	8	32	32647	32	8
2324	0	79	79	231	5	235	5	233	9	32	32647	2	8
2324	0	109	109	231	5	235	5	233	9	32	32647	17	8
2324	0	190	190	231	5	235	5	233	9	32	32647	17	8
2325	0	87	87	231	5	235	5	233	10	32	32647	17	8
2326	0	27	27	231	5	235	5	234	1	32	32647	32	8
2326	0	123	123	231	5	235	5	234	1	32	32647	2	8
2326	0	181	181	231	5	235	5	234	1	32	32647	2	8
2327	0	22	22	231	5	235	5	234	2	32	32647	2	8
2327	0	57	57	231	5	235	5	234	2	32	32647	2	8
2327	0	80	80	231	5	235	5	234	2	32	32647	2	8
2327	0	92	92	231	5	235	5	234	2	32	32647	2	8
2327	0	150	150	231	5	235	5	234	2	32	32647	17	8
2328	0	176	176	231	5	235	5	234	3	32	32647	2	8
2329	0	46	46	231	5	235	5	234	4	32	32647	2	8
2329	0	154	154	231	5	235	5	234	4	32	32647	2	8
2329	0	188	188	231	5	235	5	234	4	32	32647	2	8
2330	0	126	126	231	5	235	5	234	5	32	32647	2	8
2331	0	29	29	231	5	235	5	234	6	32	32647	2	8
2332	0	38	38	231	5	235	5	234	7	216	32647	2	8
2332	0	44	44	231	5	235	5	234	7	32	32647	17	8
2332	0	47	47	231	5	235	5	234	7	32	32647	17	8
2332	0	65	65	231	5	235	5	234	7	32	32647	32	8
2332	0	67	67	231	5	235	5	234	7	32	32647	32	8
2332	0	81	81	231	5	235	5	234	7	32	32647	32	8
2332	0	119	119	231	5	235	5	234	7	32	32647	17	8
2332	0	159	159	231	5	235	5	234	7	32	32647	17	8
2333	0	55	55	231	5	235	5	234	8	32	32647	2	8
2333	0	59	59	231	5	235	5	234	8	32	32647	32	8
2333	0	138	138	231	5	235	5	234	8	32	32647	2	8
2334	0	94	94	231	5	235	5	234	9	32	32647	17	8
2334	0	114	114	231	5	235	5	234	9	32	32647	32	8
2334	0	171	171	231	5	235	5	234	9	32	32647	32	8
2334	0	214	214	231	5	235	5	234	9	32	32647	32	8
2335	0	86	86	231	5	235	5	234	10	32	32647	17	8
2335	0	145	145	231	5	235	5	234	10	32	32647	17	8
2335	0	174	174	231	5	235	5	234	10	32	32647	32	8
2335	0	184	184	231	5	235	5	234	10	32	32647	32	8
2336	0	19	19	231	5	235	5	235	1	32	32647	17	8
2336	0	95	95	231	5	235	5	235	1	32	32647	17	8
2336	0	168	168	231	5	235	5	235	1	32	32647	17	8
2336	0	192	192	231	5	235	5	235	1	32	32647	32	8
2337	0	49	49	231	5	235	5	235	2	32	32647	17	8
2337	0	106	106	231	5	235	5	235	2	32	32647	32	8
2337	0	124	124	231	5	235	5	235	2	32	32647	17	8
2337	0	130	130	231	5	235	5	235	2	32	32647	32	8
2337	0	162	162	231	5	235	5	235	2	32	32647	2	8
2338	0	9	9	231	5	235	5	235	3	32	32647	2	8
2338	0	28	28	231	5	235	5	235	3	32	32647	2	8
2338	0	90	90	231	5	235	5	235	3	32	32647	32	8
2338	0	156	156	231	5	235	5	235	3	32	32647	32	8
2339	0	64	64	231	5	235	5	235	4	32	32647	17	8
2339	0	71	71	231	5	235	5	235	4	32	32647	2	8
2339	0	118	118	231	5	235	5	235	4	32	32647	2	8
2339	0	127	127	231	5	235	5	235	4	32	32647	17	8
2339	0	152	152	231	5	235	5	235	4	32	32647	32	8
2339	0	172	172	231	5	235	5	235	4	32	32647	17	8
2339	0	178	178	231	5	235	5	235	4	32	32647	17	8
2340	0	115	115	231	5	235	5	235	5	32	32647	17	8
2340	0	122	122	231	5	235	5	235	5	32	32647	32	8
2341	0	11	11	231	5	235	5	235	6	32	32647	2	8
2341	0	12	12	231	5	235	5	235	6	32	32647	2	8
2341	0	15	15	231	5	235	5	235	6	32	32647	17	8
2341	0	32	32	231	5	235	5	235	6	32	32647	2	8
2341	0	36	36	231	5	235	5	235	6	32	32647	2	8
2341	0	50	50	231	5	235	5	235	6	32	32647	2	8
2341	0	58	58	231	5	235	5	235	6	32	32647	32	8
2341	0	74	74	231	5	235	5	235	6	32	32647	17	8
2341	0	161	161	231	5	235	5	235	6	32	32647	17	8
2342	0	2	2	231	5	235	5	235	7	32	32647	32	8
2342	0	45	45	231	5	235	5	235	7	32	32647	17	8
2342	0	102	102	231	5	235	5	235	7	32	32647	2	8
2342	0	185	185	231	5	235	5	235	7	32	32647	17	8
2342	0	193	193	231	5	235	5	235	7	32	32647	17	8
2343	0	14	14	231	5	235	5	235	8	32	32647	2	8
2343	0	75	75	231	5	235	5	235	8	32	32647	32	8
2343	0	88	88	231	5	235	5	235	8	32	32647	32	8
2343	0	103	103	231	5	235	5	235	8	32	32647	17	8
2343	0	140	140	231	5	235	5	235	8	32	32647	32	8
2343	0	151	151	231	5	235	5	235	8	32	32647	17	8
2343	0	209	209	231	5	235	5	235	8	32	32647	17	8
2343	0	213	213	231	5	235	5	235	8	32	32647	32	8
2344	0	110	110	231	5	235	5	235	9	32	32647	2	8
2344	0	128	128	231	5	235	5	235	9	32	32647	2	8
2345	0	3	3	231	5	235	5	235	10	32	32647	17	8
2345	0	21	21	231	5	235	5	235	10	32	32647	32	8
2345	0	53	53	231	5	235	5	235	10	32	32647	32	8
2345	0	54	54	231	5	235	5	235	10	32	32647	2	8
2345	0	77	77	231	5	235	5	235	10	32	32647	32	8
2345	0	194	194	231	5	235	5	235	10	32	32647	2	8
2345	0	203	203	231	5	235	5	235	10	32	32647	17	8
2346	0	4	4	231	5	235	5	236	1	32	32647	2	8
2346	0	8	8	231	5	235	5	236	1	32	32647	32	8
2346	0	113	113	231	5	235	5	236	1	32	32647	32	8
2346	0	132	132	231	5	235	5	236	1	32	32647	2	8
2346	0	147	147	231	5	235	5	236	1	32	32647	32	8
2346	0	173	173	231	5	235	5	236	1	32	32647	2	8
2346	0	179	179	231	5	235	5	236	1	32	32647	32	8
2346	0	197	197	231	5	235	5	236	1	32	32647	17	8
2347	0	30	30	231	5	235	5	236	2	32	32647	32	8
2347	0	42	42	231	5	235	5	236	2	32	32647	32	8
2347	0	62	62	231	5	235	5	236	2	32	32647	32	8
2347	0	108	108	231	5	235	5	236	2	32	32647	32	8
2347	0	129	129	231	5	235	5	236	2	32	32647	2	8
2347	0	175	175	231	5	235	5	236	2	32	32647	32	8
2348	0	5	5	236	3	240	3	236	3	32	32647	32	8
2348	0	25	25	236	3	240	3	236	3	32	32647	17	8
2348	0	98	98	236	3	240	3	236	3	32	32647	17	8
2348	0	146	146	236	3	240	3	236	3	32	32647	2	8
2348	0	186	186	236	3	240	3	236	3	32	32647	2	8
2348	0	200	200	236	3	240	3	236	3	32	32647	17	8
2349	0	83	83	236	3	240	3	236	4	32	32647	17	8
2349	0	91	91	236	3	240	3	236	4	32	32647	2	8
2349	0	202	202	236	3	240	3	236	4	32	32647	17	8
2350	0	18	18	236	3	240	3	236	5	32	32647	32	8
2350	0	39	39	236	3	240	3	236	5	32	32647	17	8
2350	0	52	52	236	3	240	3	236	5	32	32647	2	8
2350	0	72	72	236	3	240	3	236	5	32	32647	17	8
2350	0	84	84	236	3	240	3	236	5	32	32647	2	8
2350	0	144	144	236	3	240	3	236	5	32	32647	17	8
2350	0	160	160	236	3	240	3	236	5	32	32647	2	8
2350	0	206	206	236	3	240	3	236	5	32	32647	32	8
2351	0	58	58	236	3	240	3	236	6	32	32647	2	8
2351	0	208	208	236	3	240	3	236	6	32	32647	17	8
2352	0	196	196	236	3	240	3	236	7	32	32647	2	8
2352	0	198	198	236	3	240	3	236	7	32	32647	17	8
2352	0	205	205	236	3	240	3	236	7	32	32647	2	8
2353	0	24	24	236	3	240	3	236	8	32	32647	2	8
2353	0	40	40	236	3	240	3	236	8	32	32647	32	8
2353	0	183	183	236	3	240	3	236	8	32	32647	2	8
2353	0	191	191	236	3	240	3	236	8	32	32647	17	8
2354	0	26	26	236	3	240	3	236	9	32	32647	2	8
2354	0	43	43	236	3	240	3	236	9	32	32647	17	8
2355	0	6	6	236	3	240	3	236	10	32	32647	17	8
2355	0	17	17	236	3	240	3	236	10	32	32647	2	8
2355	0	34	34	236	3	240	3	236	10	32	32647	32	8
2355	0	61	61	236	3	240	3	236	10	32	32647	2	8
2355	0	66	66	236	3	240	3	236	10	32	32647	32	8
2355	0	117	117	236	3	240	3	236	10	32	32647	32	8
2355	0	169	169	236	3	240	3	236	10	32	32647	17	8
2355	0	177	177	236	3	240	3	236	10	32	32647	2	8
2355	0	187	187	236	3	240	3	236	10	32	32647	32	8
2355	0	189	189	236	3	240	3	236	10	32	32647	2	8
2356	0	82	82	236	3	240	3	237	1	32	32647	32	8
2356	0	89	89	236	3	240	3	237	1	32	32647	17	8
2356	0	164	164	236	3	240	3	237	1	32	32647	17	8
2356	0	170	170	236	3	240	3	237	1	32	32647	32	8
2356	0	195	195	236	3	240	3	237	1	32	32647	17	8
2356	0	207	207	236	3	240	3	237	1	32	32647	32	8
2357	0	96	96	236	3	240	3	237	2	32	32647	2	8
2357	0	97	97	236	3	240	3	237	2	32	32647	32	8
2357	0	135	135	236	3	240	3	237	2	32	32647	32	8
2357	0	139	139	236	3	240	3	237	2	32	32647	2	8
2357	0	155	155	236	3	240	3	237	2	32	32647	32	8
2357	0	182	182	236	3	240	3	237	2	32	32647	32	8
2358	0	33	33	236	3	240	3	237	3	32	32647	2	8
2358	0	47	47	236	3	240	3	237	3	32	32647	32	8
2358	0	99	99	236	3	240	3	237	3	32	32647	32	8
2358	0	153	153	236	3	240	3	237	3	32	32647	32	8
2358	0	158	158	236	3	240	3	237	3	32	32647	32	8
2359	0	37	37	236	3	240	3	237	4	32	32647	32	8
2359	0	105	105	236	3	240	3	237	4	32	32647	17	8
2360	0	141	141	236	3	240	3	237	5	32	32647	32	8
2361	0	23	23	236	3	240	3	237	6	32	32647	17	8
2361	0	31	31	236	3	240	3	237	6	32	32647	17	8
2361	0	60	60	236	3	240	3	237	6	32	32647	17	8
2361	0	78	78	236	3	240	3	237	6	32	32647	2	8
2361	0	167	167	236	3	240	3	237	6	32	32647	17	8
2361	0	204	204	236	3	240	3	237	6	32	32647	32	8
2362	0	51	51	236	3	240	3	237	7	32	32647	2	8
2362	0	56	56	236	3	240	3	237	7	32	32647	32	8
2362	0	101	101	236	3	240	3	237	7	32	32647	32	8
2363	0	63	63	236	3	240	3	237	8	32	32647	32	8
2363	0	104	104	236	3	240	3	237	8	32	32647	2	8
2363	0	165	165	236	3	240	3	237	8	32	32647	17	8
2364	0	137	137	236	3	240	3	237	9	32	32647	32	8
2364	0	211	211	236	3	240	3	237	9	32	32647	17	8
2365	0	48	48	236	3	240	3	237	10	32	32647	17	8
2365	0	68	68	236	3	240	3	237	10	32	32647	17	8
2365	0	93	93	236	3	240	3	237	10	32	32647	32	8
2365	0	134	134	236	3	240	3	237	10	32	32647	2	8
2365	0	166	166	236	3	240	3	237	10	32	32647	17	8
2365	0	180	180	236	3	240	3	237	10	32	32647	2	8
2366	0	7	7	236	3	240	3	238	1	32	32647	32	8
2366	0	10	10	236	3	240	3	238	1	32	32647	17	8
2366	0	13	13	236	3	240	3	238	1	32	32647	2	8
2366	0	73	73	236	3	240	3	238	1	32	32647	32	8
2366	0	116	116	236	3	240	3	238	1	32	32647	32	8
2366	0	142	142	236	3	240	3	238	1	32	32647	2	8
2366	0	212	212	236	3	240	3	238	1	32	32647	32	8
2367	0	16	16	236	3	240	3	238	2	32	32647	17	8
2367	0	57	57	236	3	240	3	238	2	32	32647	17	8
2367	0	210	210	236	3	240	3	238	2	32	32647	32	8
2368	0	50	50	236	3	240	3	238	3	32	32647	17	8
